RecordKey	SurveyKey	SampleKey	StartDate	EndDate	DateType	Date	TaxonVersionKey	TaxonName	GridReference	East	North	Projection	Precision	SiteKey	SiteName	Recorder	Determiner	ZeroAbundance	UnderValidation	ImagePath	Determiner name	Abundance	Record comment	Life stage	Sex
24509564623782102			29/07/2012	29/07/2012	D	29/07/2012	NBNSYS0000005602	Enallagma cyathigerum	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	2			
24509564623782103			29/07/2012	29/07/2012	D	29/07/2012	NBNSYS0000005625	Aeshna grandis	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	7			
24509564623782104			29/07/2012	29/07/2012	D	29/07/2012	NHMSYS0000344179	Ischnura elegans	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	1			
24509564623782105			29/07/2012	29/07/2012	D	29/07/2012	NBNSYS0000005651	Sympetrum danae	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell				
24509564623782106			24/07/2012	24/07/2012	D	24/07/2012	NBNSYS0000005613	Lestes sponsa	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	3			
24509564623782107			24/07/2012	24/07/2012	D	24/07/2012	NBNSYS0000005624	Aeshna juncea	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	1			
24509564623782108			24/07/2012	24/07/2012	D	24/07/2012	NBNSYS0000005645	Sympetrum striolatum	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	1			
24509564623782109			24/07/2012	24/07/2012	D	24/07/2012	NBNSYS0000005602	Enallagma cyathigerum	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	5			
24509564623782110			24/07/2012	24/07/2012	D	24/07/2012	NBNSYS0000005625	Aeshna grandis	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	3			
24509564623782111			24/07/2012	24/07/2012	D	24/07/2012	NHMSYS0000344179	Ischnura elegans	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	1			
24509564623782112			24/07/2012	24/07/2012	D	24/07/2012	NBNSYS0000005651	Sympetrum danae	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	1			
24509564623782113			14/07/2012	14/07/2012	D	14/07/2012	NBNSYS0000005613	Lestes sponsa	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	2			
24509564623782114			14/07/2012	14/07/2012	D	14/07/2012	NBNSYS0000005624	Aeshna juncea	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	2			
24509564623782115			14/07/2012	14/07/2012	D	14/07/2012	NBNSYS0000005602	Enallagma cyathigerum	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	4			
24509564623782116			14/07/2012	14/07/2012	D	14/07/2012	NBNSYS0000005625	Aeshna grandis	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	2			
24509564623782117			14/07/2012	14/07/2012	D	14/07/2012	NHMSYS0000344179	Ischnura elegans	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	1			
24509564623782118			10/07/2012	10/07/2012	D	10/07/2012	NBNSYS0000005613	Lestes sponsa	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	1			
24509564623782119			10/07/2012	10/07/2012	D	10/07/2012	NBNSYS0000005602	Enallagma cyathigerum	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	3			
24509564623782120			10/07/2012	10/07/2012	D	10/07/2012	NHMSYS0000344179	Ischnura elegans	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	1			
24509564623782121			01/07/2012	01/07/2012	D	01/07/2012	NBNSYS0000005639	Libellula quadrimaculata	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	3			
24509564623782122			01/07/2012	01/07/2012	D	01/07/2012	NBNSYS0000005613	Lestes sponsa	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	1			
24509564623782123			01/07/2012	01/07/2012	D	01/07/2012	NBNSYS0000005602	Enallagma cyathigerum	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	2			
24509564623782124			30/06/2012	30/06/2012	D	30/06/2012	NBNSYS0000005599	Pyrrhosoma nymphula	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	1			
24509564623782125			30/06/2012	30/06/2012	D	30/06/2012	NBNSYS0000005613	Lestes sponsa	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	1			
24509564623782126			30/06/2012	30/06/2012	D	30/06/2012	NBNSYS0000005602	Enallagma cyathigerum	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	1			
24509564623782127			24/06/2012	24/06/2012	D	24/06/2012	NBNSYS0000005605	Coenagrion pulchellum	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	2			
24509564623782128			24/06/2012	24/06/2012	D	24/06/2012	NBNSYS0000005599	Pyrrhosoma nymphula	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	1			
24509564623782129			24/06/2012	24/06/2012	D	24/06/2012	NBNSYS0000005639	Libellula quadrimaculata	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	1			
24509564623782130			24/06/2012	24/06/2012	D	24/06/2012	NBNSYS0000005602	Enallagma cyathigerum	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	2			
24509564623782131			18/06/2012	18/06/2012	D	18/06/2012	NBNSYS0000005605	Coenagrion pulchellum	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	1			
24509564623782132			18/06/2012	18/06/2012	D	18/06/2012	NBNSYS0000005599	Pyrrhosoma nymphula	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	1			
24509564623782133			18/06/2012	18/06/2012	D	18/06/2012	NBNSYS0000005602	Enallagma cyathigerum	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	10			
24509564623782134			09/06/2012	09/06/2012	D	09/06/2012	NBNSYS0000005599	Pyrrhosoma nymphula	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	5			
24509564623782135			09/06/2012	09/06/2012	D	09/06/2012	NBNSYS0000005622	Brachytron pratense	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	1			
24509564623782136			09/06/2012	09/06/2012	D	09/06/2012	NBNSYS0000005639	Libellula quadrimaculata	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	2			
24509564623782137			09/06/2012	09/06/2012	D	09/06/2012	NBNSYS0000005602	Enallagma cyathigerum	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	10			
24509564623782138			03/06/2012	03/06/2012	D	03/06/2012	NBNSYS0000005599	Pyrrhosoma nymphula	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	5			
24509564623782139			03/06/2012	03/06/2012	D	03/06/2012	NBNSYS0000005622	Brachytron pratense	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	2			
24509564623782140			03/06/2012	03/06/2012	D	03/06/2012	NBNSYS0000005639	Libellula quadrimaculata	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	5			
24509564623782141			03/06/2012	03/06/2012	D	03/06/2012	NBNSYS0000005602	Enallagma cyathigerum	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	5			
24509564623782142			03/06/2012	03/06/2012	D	03/06/2012	NHMSYS0000344179	Ischnura elegans	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	2			
24509564623782143			27/05/2012	27/05/2012	D	27/05/2012	NBNSYS0000005599	Pyrrhosoma nymphula	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	6			
24509564623782144			27/05/2012	27/05/2012	D	27/05/2012	NBNSYS0000005622	Brachytron pratense	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	2			
24509564623782145			27/05/2012	27/05/2012	D	27/05/2012	NBNSYS0000005639	Libellula quadrimaculata	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	10			
24509564623782146			27/05/2012	27/05/2012	D	27/05/2012	NBNSYS0000005602	Enallagma cyathigerum	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	10			
24509564623782147			27/05/2012	27/05/2012	D	27/05/2012	NBNSYS0000005606	Coenagrion puella	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	1			
24509564623782148			22/05/2012	22/05/2012	D	22/05/2012	NBNSYS0000005599	Pyrrhosoma nymphula	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	3			
24509564623782149			22/05/2012	22/05/2012	D	22/05/2012	NBNSYS0000005639	Libellula quadrimaculata	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	8			
24509564623782150			22/05/2012	22/05/2012	D	22/05/2012	NBNSYS0000005602	Enallagma cyathigerum	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	2			
24509564623782151			02/05/2012	02/05/2012	D	02/05/2012	NBNSYS0000005599	Pyrrhosoma nymphula	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	1			
24509564623782152			30/04/2012	30/04/2012	D	30/04/2012	NBNSYS0000005599	Pyrrhosoma nymphula	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	3			
24509564623782153			23/04/2012	23/04/2012	D	23/04/2012	NBNSYS0000005599	Pyrrhosoma nymphula	G6015	160500	315500	OSI	1000		Cloonacleigha	Michael Bell		False	False		Michael Bell	3			
24509564623782154			12/07/2012	12/07/2012	D	12/07/2012	NBNSYS0000005625	Aeshna grandis	G6218	162500	318500	OSI	1000		Templehouse Bridge	Michael Bell		False	False		Michael Bell	1			
24509564623782155			12/07/2012	12/07/2012	D	12/07/2012	NBNSYS0000005617	Calopteryx splendens	G6218	162500	318500	OSI	1000		Templehouse Bridge	Michael Bell		False	False		Michael Bell	1			
24509564623782156			30/06/2012	30/06/2012	D	30/06/2012	NBNSYS0000005617	Calopteryx splendens	G6218	162500	318500	OSI	1000		Templehouse Bridge	Michael Bell		False	False		Michael Bell	1			
24509564623782157			31/05/2012	31/05/2012	D	31/05/2012	NBNSYS0000005617	Calopteryx splendens	G6218	162500	318500	OSI	1000		Templehouse Bridge	Michael Bell		False	False		Michael Bell	5			
24509564623782158			13/08/2012	13/08/2012	D	13/08/2012	NBNSYS0000005645	Sympetrum striolatum	G6229	162500	329500	OSI	1000		Streamstown	Michael Bell		False	False		Michael Bell	1			
24509564623782159			13/08/2012	13/08/2012	D	13/08/2012	NHMSYS0000344179	Ischnura elegans	G6229	162500	329500	OSI	1000		Streamstown	Michael Bell		False	False		Michael Bell	1			
24509564623782160			24/07/2012	24/07/2012	D	24/07/2012	NHMSYS0000344179	Ischnura elegans	G6229	162500	329500	OSI	1000		Streamstown	Michael Bell		False	False		Michael Bell	2			
24509564623782161			23/07/2012	23/07/2012	D	23/07/2012	NHMSYS0000344179	Ischnura elegans	G6229	162500	329500	OSI	1000		Streamstown	Michael Bell		False	False		Michael Bell	1			
24509564623782162			11/07/2012	11/07/2012	D	11/07/2012	NHMSYS0000344179	Ischnura elegans	G6229	162500	329500	OSI	1000		Streamstown	Michael Bell		False	False		Michael Bell	5			
24509564623782163			07/06/2013	07/06/2013	D	07/06/2013	NBNSYS0000005639	Libellula quadrimaculata	G6607	166500	307500	OSI	1000		Kilshalvy	Michael Bell		False	False		Michael Bell	<10		Adult	
24509564623782164			07/06/2013	07/06/2013	D	07/06/2013	NBNSYS0000005599	Pyrrhosoma nymphula	G6607	166500	307500	OSI	1000		Kilshalvy	Michael Bell		False	False		Michael Bell	<10		Adult	
24509564623782165			15/07/2015	15/07/2015	D	15/07/2015	NBNSYS0000005617	Calopteryx splendens	G6742	167500	342500	OSI	1000		Drumcliff	Michael Bell		False	False		Michael Bell				
24509564623782166			15/06/2015	15/06/2015	D	15/06/2015	NBNSYS0000005602	Enallagma cyathigerum	G6825	168500	325500	OSI	1000		Toberbride	Michael Bell		False	False		Michael Bell				
24509564623782167			15/06/2015	15/06/2015	D	15/06/2015	NBNSYS0000005601	Ischnura pumilio	G6825	168500	325500	OSI	1000		Toberbride	Michael Bell		False	False		Michael Bell				
24509564623782168			15/06/2015	15/06/2015	D	15/06/2015	NBNSYS0000005599	Pyrrhosoma nymphula	G6825	168500	325500	OSI	1000		Toberbride	Michael Bell		False	False		Michael Bell				
24509564623782169			15/06/2015	15/06/2015	D	15/06/2015	NBNSYS0000005639	Libellula quadrimaculata	G6825	168500	325500	OSI	1000		Toberbride	Michael Bell		False	False		Michael Bell				
24509564623782170			14/06/2015	14/06/2015	D	14/06/2015	NHMSYS0000344179	Ischnura elegans	G6825	168500	325500	OSI	1000		Toberbride	Michael Bell		False	False		Michael Bell	<10		Adult	
24509564623782171			14/06/2015	14/06/2015	D	14/06/2015	NBNSYS0000005599	Pyrrhosoma nymphula	G6825	168500	325500	OSI	1000		Toberbride	Michael Bell		False	False		Michael Bell	<10		Adult	
24509564623782172			14/06/2015	14/06/2015	D	14/06/2015	NBNSYS0000005639	Libellula quadrimaculata	G6825	168500	325500	OSI	1000		Toberbride	Michael Bell		False	False		Michael Bell	<10		Adult	
24509564623782173			14/06/2015	14/06/2015	D	14/06/2015	NBNSYS0000005601	Ischnura pumilio	G6825	168500	325500	OSI	1000		Toberbride	Michael Bell		False	False		Michael Bell	1		Adult	
24509564623782174			13/06/2015	13/06/2015	D	13/06/2015	NHMSYS0000344179	Ischnura elegans	G6825	168500	325500	OSI	1000		Toberbride	Michael Bell		False	False		Michael Bell	1		Adult	
24509564623782175			13/06/2015	13/06/2015	D	13/06/2015	NBNSYS0000005645	Sympetrum striolatum	G6825	168500	325500	OSI	1000		Toberbride	Michael Bell		False	False		Michael Bell	1		Adult	
24509564623782176			15/07/2012	15/07/2012	D	15/07/2012	NBNSYS0000005602	Enallagma cyathigerum	G6828	168500	328500	OSI	1000		Union Rock	Michael Bell		False	False		Michael Bell	2			
24509564623782177			15/07/2012	15/07/2012	D	15/07/2012	NBNSYS0000005625	Aeshna grandis	G6828	168500	328500	OSI	1000		Union Rock	Michael Bell		False	False		Michael Bell	1			
24509564623782178			26/05/2012	26/05/2012	D	26/05/2012	NBNSYS0000005599	Pyrrhosoma nymphula	G6902	169500	302500	OSI	1000		Moygara	Michael Bell		False	False		Michael Bell	4			
24509564623782179			26/05/2012	26/05/2012	D	26/05/2012	NBNSYS0000005622	Brachytron pratense	G6902	169500	302500	OSI	1000		Moygara	Michael Bell		False	False		Michael Bell	1			
24509564623782180			26/05/2012	26/05/2012	D	26/05/2012	NBNSYS0000005639	Libellula quadrimaculata	G6902	169500	302500	OSI	1000		Moygara	Michael Bell		False	False		Michael Bell	2			
24509564623782181			26/05/2012	26/05/2012	D	26/05/2012	NHMSYS0000344179	Ischnura elegans	G6902	169500	302500	OSI	1000		Moygara	Michael Bell		False	False		Michael Bell	1			
24509564623782182			26/05/2012	26/05/2012	D	26/05/2012	NBNSYS0000005606	Coenagrion puella	G6902	169500	302500	OSI	1000		Moygara	Michael Bell		False	False		Michael Bell	5			
24509564623782183			25/08/2015	25/08/2015	D	25/08/2015	NBNSYS0000005650	Sympetrum sanguineum	G6918	169500	318500	OSI	1000		Newpark	Michael Bell		False	False		Michael Bell	1		Adult	Male
24509564623782184			23/06/2015	23/06/2015	D	23/06/2015	NBNSYS0000005639	Libellula quadrimaculata	G6920	169500	320500	OSI	1000		Boathole Lough	Michael Bell		False	False		Michael Bell				
24509564623782185			23/06/2015	23/06/2015	D	23/06/2015	NHMSYS0000344179	Ischnura elegans	G6920	169500	320500	OSI	1000		Boathole Lough	Michael Bell		False	False		Michael Bell				
24509564623782186			23/06/2015	23/06/2015	D	23/06/2015	NBNSYS0000005609	Coenagrion lunulatum	G6920	169500	320500	OSI	1000		Boathole Lough	Michael Bell		False	False		Michael Bell				
24509564623782187			20/06/2014	20/06/2014	D	20/06/2014	NBNSYS0000005602	Enallagma cyathigerum	G6920	169500	320500	OSI	1000		Boathole Lough Bog	Michael Bell		False	False		Michael Bell	1		Adult	
24509564623782188			20/06/2014	20/06/2014	D	20/06/2014	NHMSYS0000344179	Ischnura elegans	G6920	169500	320500	OSI	1000		Boathole Lough Bog	Michael Bell		False	False		Michael Bell	1		Adult	
24509564623782189			20/06/2014	20/06/2014	D	20/06/2014	NBNSYS0000005609	Coenagrion lunulatum	G6920	169500	320500	OSI	1000		Boathole Lough Bog	Michael Bell		False	False		Michael Bell	1		Adult	
24509564623782190			04/07/2013	04/07/2013	D	04/07/2013	NBNSYS0000005605	Coenagrion pulchellum	G6928	169500	328500	OSI	1000		Ballygawley Lake	Michael Bell		False	False		Michael Bell	1			
24509564623782191			04/07/2013	04/07/2013	D	04/07/2013	NBNSYS0000005602	Enallagma cyathigerum	G6928	169500	328500	OSI	1000		Ballygawley Lake	Michael Bell		False	False		Michael Bell	1			
24509564623782192			04/07/2013	04/07/2013	D	04/07/2013	NBNSYS0000005606	Coenagrion puella	G6928	169500	328500	OSI	1000		Ballygawley Lake	Michael Bell		False	False		Michael Bell	2			
24509564623782193			15/06/2013	15/06/2013	D	15/06/2013	NBNSYS0000005602	Enallagma cyathigerum	G6928	169500	328500	OSI	1000		Ballygawley Lake	Michael Bell		False	False		Michael Bell	<10		Adult	
24509564623782194			07/06/2013	07/06/2013	D	07/06/2013	NBNSYS0000005602	Enallagma cyathigerum	G6928	169500	328500	OSI	1000		Ballygawley Lake	Michael Bell		False	False		Michael Bell	<10		Adult	
24509564623782195			27/07/2012	27/07/2012	D	27/07/2012	NBNSYS0000005613	Lestes sponsa	G6928	169500	328500	OSI	1000		Ballygawley Lake	Michael Bell		False	False		Michael Bell	5			
24509564623782196			27/07/2012	27/07/2012	D	27/07/2012	NBNSYS0000005602	Enallagma cyathigerum	G6928	169500	328500	OSI	1000		Ballygawley Lake	Michael Bell		False	False		Michael Bell				
24509564623782197			12/07/2012	12/07/2012	D	12/07/2012	NBNSYS0000005602	Enallagma cyathigerum	G6928	169500	328500	OSI	1000		Ballygawley Lake	Michael Bell		False	False		Michael Bell	2			
24509564623782198			16/05/2014	16/05/2014	D	16/05/2014	NBNSYS0000005639	Libellula quadrimaculata	G694257	169450	325750	OSI	100		Markree Castle Estate	Mark Carthy		False	False		Mark Carthy	1		Adult	
24509564623782199			07/06/2013	07/06/2013	D	07/06/2013	NBNSYS0000005639	Libellula quadrimaculata	G7000	170500	300500	OSI	1000		Sroove	Michael Bell		False	False		Michael Bell	<10		Adult	
24509564623782200			07/06/2013	07/06/2013	D	07/06/2013	NBNSYS0000005602	Enallagma cyathigerum	G7000	170500	300500	OSI	1000		Sroove	Michael Bell		False	False		Michael Bell	<10		Adult	
24509564623782201			26/05/2012	26/05/2012	D	26/05/2012	NBNSYS0000005602	Enallagma cyathigerum	G7000	170500	300500	OSI	1000		Sroove	Michael Bell		False	False		Michael Bell	1			
24509564623782202			26/05/2012	26/05/2012	D	26/05/2012	NBNSYS0000005602	Enallagma cyathigerum	G7001	170500	301500	OSI	1000		Lough Gara	Michael Bell		False	False		Michael Bell	1			
24509564623782203			31/05/2014	31/05/2014	D	31/05/2014	NBNSYS0000005622	Brachytron pratense	G7012	170500	312500	OSI	1000		Keash Caves	Michael Bell		False	False		Michael Bell	1		Adult	
24509564623782204			10/08/2015	10/08/2015	D	10/08/2015	NBNSYS0000005602	Enallagma cyathigerum	G7035	170500	335500	OSI	1000		Doorly Park	Michael Bell		False	False		Michael Bell	1		Adult	
24509564623782205			10/08/2015	10/08/2015	D	10/08/2015	NHMSYS0000344179	Ischnura elegans	G7035	170500	335500	OSI	1000		Doorly Park	Michael Bell		False	False		Michael Bell	1		Adult	
24509564623782206			31/07/2014	31/07/2014	D	31/07/2014	NBNSYS0000005625	Aeshna grandis	G7035	170500	335500	OSI	1000		Doorly Park	Michael Bell		False	False		Michael Bell	1		Adult	
24509564623782207			31/07/2014	31/07/2014	D	31/07/2014	NBNSYS0000005602	Enallagma cyathigerum	G7035	170500	335500	OSI	1000		Doorly Park	Michael Bell		False	False		Michael Bell	1		Adult	
24509564623782208			06/07/2013	06/07/2013	D	06/07/2013	NBNSYS0000005602	Enallagma cyathigerum	G7056	170500	356500	OSI	1000		Bunduff	Michael Bell		False	False		Michael Bell	3			
24509564623782209			06/07/2013	06/07/2013	D	06/07/2013	NBNSYS0000005641	Orthetrum cancellatum	G7056	170500	356500	OSI	1000		Bunduff	Michael Bell		False	False		Michael Bell	1			
24509564623782210			01/07/2013	01/07/2013	D	01/07/2013	NBNSYS0000005602	Enallagma cyathigerum	G7056	170500	356500	OSI	1000		Bunduff	Michael Bell		False	False		Michael Bell	<10		Adult	
24509564623782211			04/09/2012	04/09/2012	D	04/09/2012	NBNSYS0000005645	Sympetrum striolatum	G7056	170500	356500	OSI	1000		Mullaghmore Dunes	Michael Bell		False	False		Michael Bell	5			
